GM,Hour
MARPMZ,-600
APRPMZ,-600
MAYPMZ,-600
JUNPMZ,-600
JULPMZ,-600
AUGPMZ,-600
SEPPMZ,-600
OCTPMZ,-600
NOVPMZ,-600
DECPMZ,-600
JANPNA,100
FEBPNA,100
MARPNA,100
APRPNA,200
MAYPNA,200
JUNPNA,200
JULPNA,200
AUGPNA,200
SEPPNA,200
OCTPNA,200
NOVPNA,100
DECPNA,100
JANPNC,-600
FEBPNC,-600
MARPNC,-600
APRPNC,-500
MAYPNC,-500
JUNPNC,-500
JULPNC,-500
AUGPNC,-500
SEPPNC,-500
OCTPNC,-500
NOVPNC,-600
DECPNC,-600
JANPND,-600
FEBPND,-600
MARPND,-600
APRPND,-600
MAYPND,-600
JUNPND,-600
JULPND,-600
AUGPND,-600
SEPPND,-600
OCTPND,-600
NOVPND,-600
DECPND,-600
JANPNE,-500
FEBPNE,-500
MARPNE,-500
APRPNE,-500
MAYPNE,-500
JUNPNE,-500
JULPNE,-500
AUGPNE,-500
SEPPNE,-500
OCTPNE,-500
NOVPNE,-500
DECPNE,-500
JANPNH,700
FEBPNH,700
MARPNH,700
APRPNH,700
MAYPNH,700
JUNPNH,700
JULPNH,700
AUGPNH,700
SEPPNH,700
OCTPNH,700
NOVPNH,700
DECPNH,700
JANPNI,1100
FEBPNI,1100
MARPNI,1100
APRPNI,1100
MAYPNI,1100
JUNPNI,1100
JULPNI,1100
AUGPNI,1100
SEPPNI,1100
OCTPNI,1100
NOVPNI,1100
DECPNI,1100
JANPNK,700
FEBPNK,700
MARPNK,700
APRPNK,700
MAYPNK,700
JUNPNK,700
JULPNK,700
AUGPNK,700
SEPPNK,700
OCTPNK,700
NOVPNK,700
DECPNK,700
JANPNL,100
FEBPNL,100
MARPNL,100
APRPNL,100
MAYPNL,200
JUNPNL,200
JULPNL,200
AUGPNL,200
SEPPNL,200
OCTPNL,200
NOVPNL,100
DECPNL,100
JANPNP,1000
FEBPNP,1000
MARPNP,1000
APRPNP,1000
MAYPNP,1000
JUNPNP,1000
JULPNP,1000
AUGPNP,1000
SEPPNP,1000
OCTPNP,1000
NOVPNP,1000
DECPNP,1000
JANPNQ,530
FEBPNQ,530
MARPNQ,530
APRPNQ,530
MAYPNQ,530
JUNPNQ,530
JULPNQ,530
AUGPNQ,530
SEPPNQ,530
OCTPNQ,530
NOVPNQ,530
DECPNQ,530
JANPNR,100
FEBPNR,100
MARPNR,100
APRPNR,100
MAYPNR,100
JUNPNR,100
JULPNR,100
AUGPNR,100
SEPPNR,100
OCTPNR,100
NOVPNR,100
DECPNR,100
JANPNS,-600
FEBPNS,-600
MARPNS,-500
APRPNS,-500
MAYPNS,-500
JUNPNS,-500
JULPNS,-500
AUGPNS,-500
SEPPNS,-500
OCTPNS,-500
NOVPNS,-600
DECPNS,-600
JANPNT,-300
FEBPNT,-300
MARPNT,-400
APRPNT,-300
MAYPNT,-400
JUNPNT,-400
JULPNT,-400
AUGPNT,-400
SEPPNT,-400
OCTPNT,-300
NOVPNT,-300
DECPNT,-300
JANPNY,530
FEBPNY,530
MARPNY,530
APRPNY,530
MAYPNY,530
JUNPNY,530
JULPNY,530
AUGPNY,530
SEPPNY,530
OCTPNY,530
NOVPNY,530
DECPNY,530
JANPNZ,-300
FEBPNZ,-300
MARPNZ,-300
APRPNZ,-300
MAYPNZ,-300
JUNPNZ,-300
JULPNZ,-300
AUGPNZ,-300
SEPPNZ,-300
OCTPNZ,-300
NOVPNZ,-300
DECPNZ,-300
JANPOA,-200
FEBPOA,-200
MARPOA,-300
APRPOA,-300
MAYPOA,-300
JUNPOA,-300
JULPOA,-300
AUGPOA,-300
SEPPOA,-300
OCTPOA,-300
NOVPOA,-200
DECPOA,-200
JANPOG,100
FEBPOG,100
MARPOG,100
APRPOG,100
MAYPOG,100
JUNPOG,100
JULPOG,100
AUGPOG,100
SEPPOG,100
OCTPOG,100
NOVPOG,100
DECPOG,100
JANPOI,-400
FEBPOI,-400
MARPOI,-400
APRPOI,-400
MAYPOI,-400
JUNPOI,-400
JULPOI,-400
AUGPOI,-400
SEPPOI,-400
OCTPOI,-400
NOVPOI,-400
DECPOI,-400
JANPOJ,-200
FEBPOJ,-200
MARPOJ,-300
APRPOJ,-300
MAYPOJ,-300
JUNPOJ,-300
JULPOJ,-300
AUGPOJ,-300
SEPPOJ,-300
OCTPOJ,-300
NOVPOJ,-200
DECPOJ,-200
JANPOL,200
FEBPOL,200
MARPOL,200
APRPOL,200
MAYPOL,200
JUNPOL,200
JULPOL,200
AUGPOL,200
SEPPOL,200
OCTPOL,200
NOVPOL,200
DECPOL,200
JANPOM,1000
FEBPOM,1000
MARPOM,1000
APRPOM,1000
MAYPOM,1000
JUNPOM,1000
JULPOM,1000
AUGPOM,1000
SEPPOM,1000
OCTPOM,1000
NOVPOM,1000
DECPOM,1000
JANPOP,-400
FEBPOP,-400
MARPOP,-400
APRPOP,-400
MAYPOP,-400
JUNPOP,-400
JULPOP,-400
AUGPOP,-400
SEPPOP,-400
OCTPOP,-400
NOVPOP,-400
DECPOP,-400
JANPOQ,0
FEBPOQ,0
MARPOQ,0
APRPOQ,100
MAYPOQ,100
JUNPOQ,100
JULPOQ,100
AUGPOQ,100
SEPPOQ,100
OCTPOQ,100
NOVPOQ,0
DECPOQ,0
JANPOR,300
FEBPOR,300
MARPOR,300
APRPOR,300
MAYPOR,300
JUNPOR,300
JULPOR,300
AUGPOR,300
SEPPOR,300
OCTPOR,300
NOVPOR,300
DECPOR,300
JANPOS,-400
FEBPOS,-400
MARPOS,-400
APRPOS,-400
MAYPOS,-400
JUNPOS,-400
JULPOS,-400
AUGPOS,-400
SEPPOS,-400
OCTPOS,-400
NOVPOS,-400
DECPOS,-400
MAYPOW,200
JUNPOW,200
JULPOW,200
AUGPOW,200
SEPPOW,200
OCTPOW,200
JANPOX,200
FEBPOX,200
MARPOX,200
APRPOX,200
MAYPOX,200
JUNPOX,200
JULPOX,200
AUGPOX,200
SEPPOX,200
OCTPOX,200
NOVPOX,200
DECPOX,200
JANPOZ,100
FEBPOZ,100
MARPOZ,100
APRPOZ,200
MAYPOZ,200
JUNPOZ,200
JULPOZ,200
AUGPOZ,200
SEPPOZ,200
OCTPOZ,200
NOVPOZ,100
DECPOZ,100
JANPPB,-200
FEBPPB,-300
MARPPB,-300
APRPPB,-300
MAYPPB,-300
JUNPPB,-300
JULPPB,-300
AUGPPB,-300
SEPPPB,-300
OCTPPB,-200
NOVPPB,-200
DECPPB,-200
JANPPE,-800
FEBPPE,-800
MARPPE,-800
APRPPE,-700
MAYPPE,-700
JUNPPE,-700
JULPPE,-700
AUGPPE,-700
SEPPPE,-700
OCTPPE,-800
NOVPPE,-800
DECPPE,-800
JANPPG,-1100
FEBPPG,-1100
MARPPG,-1100
APRPPG,-1100
MAYPPG,-1100
JUNPPG,-1100
JULPPG,-1100
AUGPPG,-1100
SEPPPG,-1100
OCTPPG,-1100
NOVPPG,-1100
DECPPG,-1100
JANPPK,600
FEBPPK,600
MARPPK,600
APRPPK,600
MAYPPK,600
JUNPPK,600
JULPPK,600
AUGPPK,600
SEPPPK,600
OCTPPK,600
NOVPPK,600
DECPPK,600
JANPPL,545
FEBPPL,545
MARPPL,545
APRPPL,545
MAYPPL,545
JUNPPL,545
JULPPL,545
AUGPPL,545
SEPPPL,545
OCTPPL,545
NOVPPL,545
DECPPL,545
JANPPN,-500
FEBPPN,-500
MARPPN,-500
APRPPN,-500
MAYPPN,-500
JUNPPN,-500
JULPPN,-500
AUGPPN,-500
SEPPPN,-500
OCTPPN,-500
NOVPPN,-500
DECPPN,-500
JANPPP,1000
FEBPPP,1000
MARPPP,1000
APRPPP,1000
MAYPPP,1000
JUNPPP,1000
JULPPP,1000
AUGPPP,1000
SEPPPP,1000
OCTPPP,1000
NOVPPP,1000
DECPPP,1000
JANPPQ,1300
FEBPPQ,1300
MARPPQ,1300
APRPPQ,1200
MAYPPQ,1200
JUNPPQ,1200
JULPPQ,1200
AUGPPQ,1200
SEPPPQ,1200
OCTPPQ,1300
NOVPPQ,1300
DECPPQ,1300
JANPPS,800
FEBPPS,800
MARPPS,800
APRPPS,800
MAYPPS,800
JUNPPS,800
JULPPS,800
AUGPPS,800
SEPPPS,800
OCTPPS,800
NOVPPS,800
DECPPS,800
JANPPT,-1000
FEBPPT,-1000
MARPPT,-1000
APRPPT,-1000
MAYPPT,-1000
JUNPPT,-1000
JULPPT,-1000
AUGPPT,-1000
SEPPPT,-1000
OCTPPT,-1000
NOVPPT,-1000
DECPPT,-1000
JANPPV,-800
FEBPPV,-800
MARPPV,-800
APRPPV,-800
MAYPPV,-800
JUNPPV,-800
JULPPV,-800
AUGPPV,-800
SEPPPV,-800
OCTPPV,-800
NOVPPV,-800
DECPPV,-800
JANPPW,100
FEBPPW,100
MARPPW,100
APRPPW,100
MAYPPW,100
JUNPPW,100
JULPPW,100
AUGPPW,100
SEPPPW,100
OCTPPW,100
NOVPPW,100
DECPPW,100
JANPQC,700
FEBPQC,700
MARPQC,700
APRPQC,700
MAYPQC,700
JUNPQC,700
JULPQC,700
AUGPQC,700
SEPPQC,700
OCTPQC,700
NOVPQC,700
DECPQC,700
JANPQI,-500
FEBPQI,-500
MARPQI,-400
APRPQI,-400
MAYPQI,-400
JUNPQI,-400
JULPQI,-400
AUGPQI,-400
SEPPQI,-400
OCTPQI,-400
NOVPQI,-500
DECPQI,-500
JANPQM,-600
FEBPQM,-600
MARPQM,-600
APRPQM,-600
MAYPQM,-500
JUNPQM,-500
JULPQM,-500
AUGPQM,-500
SEPPQM,-500
OCTPQM,-500
NOVPQM,-600
DECPQM,-600
JANPQQ,1100
FEBPQQ,1100
MARPQQ,1100
APRPQQ,1000
MAYPQQ,1000
JUNPQQ,1000
JULPQQ,1000
AUGPQQ,1000
SEPPQQ,1000
OCTPQQ,1100
NOVPQQ,1100
DECPQQ,1100
JANPQS,-800
FEBPQS,-800
MARPQS,-800
APRPQS,-800
MAYPQS,-800
JUNPQS,-800
JULPQS,-800
AUGPQS,-800
SEPPQS,-800
OCTPQS,-800
NOVPQS,-800
DECPQS,-800
JANPQT,-300
FEBPQT,-300
MARPQT,-300
APRPQT,-300
NOVPQT,-300
DECPQT,-300
JANPRA,-300
FEBPRA,-300
MARPRA,-300
APRPRA,-300
MAYPRA,-300
JUNPRA,-300
JULPRA,-300
AUGPRA,-300
SEPPRA,-300
OCTPRA,-300
NOVPRA,-300
DECPRA,-300
JANPRC,-700
FEBPRC,-700
MARPRC,-700
APRPRC,-700
MAYPRC,-700
JUNPRC,-700
JULPRC,-700
AUGPRC,-700
SEPPRC,-700
OCTPRC,-700
NOVPRC,-700
DECPRC,-700
JANPRG,100
FEBPRG,100
MARPRG,100
APRPRG,200
MAYPRG,200
JUNPRG,200
JULPRG,200
AUGPRG,200
SEPPRG,200
OCTPRG,200
NOVPRG,100
DECPRG,100
JANPRH,700
FEBPRH,700
MARPRH,700
APRPRH,700
MAYPRH,700
JUNPRH,700
JULPRH,700
AUGPRH,700
SEPPRH,700
OCTPRH,700
NOVPRH,700
DECPRH,700
JANPRI,400
FEBPRI,400
MARPRI,400
APRPRI,400
MAYPRI,400
JUNPRI,400
JULPRI,400
AUGPRI,400
SEPPRI,400
OCTPRI,400
NOVPRI,400
DECPRI,400
JANPRN,100
FEBPRN,100
MARPRN,100
APRPRN,200
MAYPRN,200
JUNPRN,200
JULPRN,200
AUGPRN,200
SEPPRN,200
OCTPRN,200
NOVPRN,100
DECPRN,100
JANPSA,100
FEBPSA,100
MARPSA,100
APRPSA,200
MAYPSA,200
JUNPSA,200
JULPSA,200
AUGPSA,200
SEPPSA,200
OCTPSA,200
NOVPSA,100
DECPSA,100
JANPSC,-800
FEBPSC,-800
MARPSC,-700
APRPSC,-700
MAYPSC,-700
JUNPSC,-700
JULPSC,-700
AUGPSC,-700
SEPPSC,-700
OCTPSC,-700
NOVPSC,-800
DECPSC,-800
JANPSE,-400
FEBPSE,-400
MARPSE,-400
APRPSE,-400
MAYPSE,-400
JUNPSE,-400
JULPSE,-400
AUGPSE,-400
SEPPSE,-400
OCTPSE,-400
NOVPSE,-400
DECPSE,-400
JANPSG,-900
FEBPSG,-900
MARPSG,-800
APRPSG,-800
MAYPSG,-800
JUNPSG,-800
JULPSG,-800
AUGPSG,-800
SEPPSG,-800
OCTPSG,-800
NOVPSG,-900
DECPSG,-900
JANPSI,500
FEBPSI,500
MARPSI,500
APRPSI,500
MAYPSI,500
JUNPSI,500
JULPSI,500
AUGPSI,500
SEPPSI,500
OCTPSI,500
NOVPSI,500
DECPSI,500
JANPSJ,800
FEBPSJ,800
MARPSJ,800
APRPSJ,800
MAYPSJ,800
JUNPSJ,800
JULPSJ,800
AUGPSJ,800
SEPPSJ,800
OCTPSJ,800
NOVPSJ,800
DECPSJ,800
JANPSM,-500
FEBPSM,-500
MARPSM,-500
APRPSM,-500
MAYPSM,-400
JUNPSM,-400
JULPSM,-400
AUGPSM,-400
SEPPSM,-500
OCTPSM,-400
NOVPSM,-500
DECPSM,-500
JANPSO,-500
FEBPSO,-500
MARPSO,-500
APRPSO,-500
MAYPSO,-500
JUNPSO,-500
JULPSO,-500
AUGPSO,-500
SEPPSO,-500
OCTPSO,-500
NOVPSO,-500
DECPSO,-500
JANPSP,-800
FEBPSP,-800
MARPSP,-700
APRPSP,-700
MAYPSP,-700
JUNPSP,-700
JULPSP,-700
AUGPSP,-700
SEPPSP,-700
OCTPSP,-700
NOVPSP,-800
DECPSP,-800
JANPSR,100
FEBPSR,100
MARPSR,100
APRPSR,100
MAYPSR,200
JUNPSR,200
JULPSR,200
AUGPSR,200
SEPPSR,200
OCTPSR,200
NOVPSR,100
DECPSR,100
JANPSS,-300
FEBPSS,-300
MARPSS,-300
APRPSS,-300
MAYPSS,-300
JUNPSS,-300
JULPSS,-300
AUGPSS,-300
SEPPSS,-300
OCTPSS,-300
NOVPSS,-300
DECPSS,-300
JANPSU,700
FEBPSU,700
MARPSU,700
APRPSU,700
MAYPSU,700
JUNPSU,700
JULPSU,700
AUGPSU,700
SEPPSU,700
OCTPSU,700
NOVPSU,700
DECPSU,700
JANPSV,100
FEBPSV,100
MARPSV,100
APRPSV,100
MAYPSV,100
JUNPSV,100
JULPSV,100
AUGPSV,100
SEPPSV,100
OCTPSV,100
NOVPSV,100
DECPSV,100
JANPSZ,-400
FEBPSZ,-400
MARPSZ,-400
APRPSZ,-400
MAYPSZ,-400
JUNPSZ,-400
JULPSZ,-400
AUGPSZ,-400
SEPPSZ,-400
OCTPSZ,-400
NOVPSZ,-400
DECPSZ,-400
JANPTA,-800
FEBPTA,-800
MARPTA,-800
APRPTA,-800
MAYPTA,-800
JUNPTA,-800
JULPTA,-800
AUGPTA,-800
SEPPTA,-800
OCTPTA,-800
NOVPTA,-800
DECPTA,-800
JANPTF,1200
FEBPTF,1200
MARPTF,1200
APRPTF,1200
MAYPTF,1200
JUNPTF,1200
JULPTF,1200
AUGPTF,1200
SEPPTF,1200
OCTPTF,1200
NOVPTF,1200
DECPTF,1200
JANPTG,200
FEBPTG,200
MARPTG,200
APRPTG,200
MAYPTG,200
JUNPTG,200
JULPTG,200
AUGPTG,200
SEPPTG,200
OCTPTG,200
NOVPTG,200
DECPTG,200
JANPTH,-800
FEBPTH,-800
MARPTH,-800
APRPTH,-800
MAYPTH,-800
JUNPTH,-800
JULPTH,-800
AUGPTH,-800
SEPPTH,-800
OCTPTH,-800
NOVPTH,-800
DECPTH,-800
JANPTJ,1000
FEBPTJ,1000
MARPTJ,1000
APRPTJ,1000
MAYPTJ,1000
JUNPTJ,1000
JULPTJ,1000
AUGPTJ,1000
SEPPTJ,1000
OCTPTJ,1000
NOVPTJ,1000
DECPTJ,1000
JANPTK,-500
FEBPTK,-500
MARPTK,-500
APRPTK,-400
MAYPTK,-400
JUNPTK,-500
JULPTK,-400
AUGPTK,-500
SEPPTK,-500
OCTPTK,-500
NOVPTK,-500
DECPTK,-500
JANPTP,-400
FEBPTP,-400
MARPTP,-400
APRPTP,-400
MAYPTP,-400
JUNPTP,-400
JULPTP,-400
AUGPTP,-400
SEPPTP,-400
OCTPTP,-400
NOVPTP,-400
DECPTP,-400
JANPTU,-800
FEBPTU,-800
MARPTU,-800
APRPTU,-800
MAYPTU,-800
JUNPTU,-800
JULPTU,-800
AUGPTU,-800
SEPPTU,-800
OCTPTU,-800
NOVPTU,-800
DECPTU,-800
JANPTX,-500
FEBPTX,-500
MARPTX,-500
APRPTX,-500
MAYPTX,-500
JUNPTX,-500
JULPTX,-500
AUGPTX,-500
SEPPTX,-500
OCTPTX,-500
NOVPTX,-500
DECPTX,-500
JANPTY,-500
FEBPTY,-500
MARPTY,-500
APRPTY,-500
MAYPTY,-500
JUNPTY,-500
JULPTY,-500
AUGPTY,-500
SEPPTY,-500
OCTPTY,-500
NOVPTY,-500
DECPTY,-500
JANPUB,-700
FEBPUB,-700
MARPUB,-600
APRPUB,-600
MAYPUB,-600
JUNPUB,-600
JULPUB,-600
AUGPUB,-600
SEPPUB,-600
OCTPUB,-600
NOVPUB,-700
DECPUB,-700
JANPUD,-300
FEBPUD,-300
MARPUD,-300
APRPUD,-300
MAYPUD,-300
JUNPUD,-300
JULPUD,-300
AUGPUD,-300
SEPPUD,-300
OCTPUD,-300
NOVPUD,-300
DECPUD,-300
JANPUE,-500
FEBPUE,-500
MARPUE,-500
APRPUE,-500
MAYPUE,-500
JUNPUE,-500
JULPUE,-500
AUGPUE,-500
SEPPUE,-500
OCTPUE,-500
NOVPUE,-500
DECPUE,-500
JANPUF,100
FEBPUF,100
MARPUF,100
APRPUF,200
MAYPUF,200
JUNPUF,200
JULPUF,200
AUGPUF,200
SEPPUF,200
OCTPUF,200
NOVPUF,100
DECPUF,100
JANPUG,930
FEBPUG,930
MARPUG,930
APRPUG,930
MAYPUG,930
JUNPUG,930
JULPUG,930
AUGPUG,930
SEPPUG,930
OCTPUG,930
NOVPUG,930
DECPUG,930
JANPUJ,-400
FEBPUJ,-400
MARPUJ,-400
APRPUJ,-400
MAYPUJ,-400
JUNPUJ,-400
JULPUJ,-400
AUGPUJ,-400
SEPPUJ,-400
OCTPUJ,-400
NOVPUJ,-400
DECPUJ,-400
JANPUK,-930
FEBPUK,-930
MARPUK,-930
APRPUK,-930
MAYPUK,-930
JUNPUK,-930
JULPUK,-930
AUGPUK,-930
SEPPUK,-930
OCTPUK,-930
NOVPUK,-930
DECPUK,-930
JANPUM,800
FEBPUM,800
MARPUM,800
APRPUM,800
MAYPUM,800
JUNPUM,800
JULPUM,800
AUGPUM,800
SEPPUM,800
OCTPUM,800
NOVPUM,800
DECPUM,800
JANPUQ,-300
FEBPUQ,-300
MARPUQ,-300
APRPUQ,-300
MAYPUQ,-300
JUNPUQ,-300
JULPUQ,-300
AUGPUQ,-300
SEPPUQ,-300
OCTPUQ,-300
NOVPUQ,-300
DECPUQ,-300
JANPUS,900
FEBPUS,900
MARPUS,900
APRPUS,900
MAYPUS,900
JUNPUS,900
JULPUS,900
AUGPUS,900
SEPPUS,900
OCTPUS,900
NOVPUS,900
DECPUS,900
JANPUU,-500
FEBPUU,-500
MARPUU,-500
APRPUU,-500
MAYPUU,-500
JUNPUU,-500
JULPUU,-500
AUGPUU,-500
SEPPUU,-500
OCTPUU,-500
NOVPUU,-500
DECPUU,-500
JANPUW,-800
FEBPUW,-800
MARPUW,-700
APRPUW,-700
MAYPUW,-700
JUNPUW,-700
JULPUW,-700
AUGPUW,-700
SEPPUW,-700
OCTPUW,-700
NOVPUW,-800
DECPUW,-800
JANPUY,100
FEBPUY,100
MARPUY,100
APRPUY,100
MAYPUY,200
JUNPUY,200
JULPUY,200
AUGPUY,200
SEPPUY,200
OCTPUY,200
NOVPUY,100
DECPUY,100
JANPUZ,-600
FEBPUZ,-600
MARPUZ,-600
APRPUZ,-600
MAYPUZ,-600
JUNPUZ,-600
JULPUZ,-600
AUGPUZ,-600
SEPPUZ,-600
OCTPUZ,-600
NOVPUZ,-600
DECPUZ,-600
JANPVA,-500
FEBPVA,-500
MARPVA,-500
APRPVA,-500
MAYPVA,-500
JUNPVA,-500
JULPVA,-500
AUGPVA,-500
SEPPVA,-500
OCTPVA,-500
NOVPVA,-500
DECPVA,-500
JANPVB,-200
FEBPVB,-200
MARPVB,-200
APRPVB,-200
MAYPVB,-300
JUNPVB,-300
JULPVB,-300
AUGPVB,-300
SEPPVB,-300
OCTPVB,-200
NOVPVB,-200
DECPVB,-200
JANPVC,-400
FEBPVC,-500
MARPVC,-500
APRPVC,-500
MAYPVC,-400
JUNPVC,-400
JULPVC,-400
AUGPVC,-400
SEPPVC,-400
OCTPVC,-400
NOVPVC,-400
DECPVC,-400
JANPVD,-500
FEBPVD,-500
MARPVD,-400
APRPVD,-400
MAYPVD,-400
JUNPVD,-400
JULPVD,-400
AUGPVD,-400
SEPPVD,-400
OCTPVD,-400
NOVPVD,-500
DECPVD,-500
JANPVE,-500
FEBPVE,-500
MARPVE,-500
APRPVE,-500
MAYPVE,-500
JUNPVE,-500
JULPVE,-500
AUGPVE,-500
SEPPVE,-500
OCTPVE,-500
NOVPVE,-500
DECPVE,-500
JANPVG,800
FEBPVG,800
MARPVG,800
APRPVG,800
MAYPVG,800
JUNPVG,800
JULPVG,800
AUGPVG,800
SEPPVG,800
OCTPVG,800
NOVPVG,800
DECPVG,800
JANPVH,-400
FEBPVH,-400
MARPVH,-400
APRPVH,-400
MAYPVH,-400
JUNPVH,-400
JULPVH,-400
AUGPVH,-400
SEPPVH,-400
OCTPVH,-400
NOVPVH,-400
DECPVH,-400
JANPVK,200
FEBPVK,200
MARPVK,200
APRPVK,200
MAYPVK,300
JUNPVK,300
JULPVK,300
AUGPVK,300
SEPPVK,300
OCTPVK,300
NOVPVK,200
DECPVK,200
MAYPVL,-400
JUNPVL,-400
JANPVO,-500
FEBPVO,-500
MARPVO,-500
APRPVO,-500
MAYPVO,-500
JUNPVO,-500
JULPVO,-500
AUGPVO,-500
SEPPVO,-500
OCTPVO,-500
NOVPVO,-500
DECPVO,-500
JANPVR,-600
FEBPVR,-600
MARPVR,-600
APRPVR,-500
MAYPVR,-500
JUNPVR,-500
JULPVR,-500
AUGPVR,-500
SEPPVR,-500
OCTPVR,-500
NOVPVR,-600
DECPVR,-600
JANPVU,-600
FEBPVU,-600
MARPVU,-600
APRPVU,-600
MAYPVU,-600
JUNPVU,-600
JULPVU,-600
AUGPVU,-600
SEPPVU,-600
OCTPVU,-600
NOVPVU,-600
DECPVU,-600
JANPWE,1200
FEBPWE,1200
MARPWE,1200
APRPWE,1200
MAYPWE,1200
JUNPWE,1200
JULPWE,1200
AUGPWE,1200
SEPPWE,1200
OCTPWE,1200
NOVPWE,1200
DECPWE,1200
JANPWK,-600
FEBPWK,-600
MARPWK,-600
APRPWK,-600
MAYPWK,-600
JUNPWK,-600
JULPWK,-600
AUGPWK,-600
SEPPWK,-600
OCTPWK,-600
NOVPWK,-600
DECPWK,-600
JANPWM,-500
FEBPWM,-500
MARPWM,-400
APRPWM,-400
MAYPWM,-400
JUNPWM,-400
JULPWM,-400
AUGPWM,-400
SEPPWM,-400
OCTPWM,-400
NOVPWM,-500
DECPWM,-500
JANPWQ,600
FEBPWQ,600
MARPWQ,600
APRPWQ,600
MAYPWQ,600
JUNPWQ,600
JULPWQ,600
AUGPWQ,600
SEPPWQ,600
OCTPWQ,600
NOVPWQ,600
DECPWQ,600
JANPXM,-600
FEBPXM,-600
MARPXM,-600
APRPXM,-500
MAYPXM,-500
JUNPXM,-500
JULPXM,-500
AUGPXM,-500
SEPPXM,-500
OCTPXM,-500
NOVPXM,-600
DECPXM,-600
JANPXO,0
FEBPXO,0
MARPXO,0
APRPXO,100
MAYPXO,100
JUNPXO,100
JULPXO,100
AUGPXO,100
SEPPXO,100
OCTPXO,100
NOVPXO,0
DECPXO,0
JANPXS,200
FEBPXS,200
MARPXS,100
APRPXS,100
MAYPXS,100
AUGPXS,200
SEPPXS,200
OCTPXS,200
NOVPXS,200
DECPXS,200
JANPXU,700
FEBPXU,700
MARPXU,700
APRPXU,700
MAYPXU,700
JUNPXU,700
JULPXU,700
AUGPXU,700
SEPPXU,700
OCTPXU,700
NOVPXU,700
DECPXU,700
JANPYC,-500
FEBPYC,-500
MARPYC,-500
APRPYC,-500
MAYPYC,-500
JUNPYC,-500
JULPYC,-500
AUGPYC,-500
SEPPYC,-500
OCTPYC,-500
NOVPYC,-500
DECPYC,-500
JANPYE,-1000
FEBPYE,-1000
MARPYE,-1000
APRPYE,-1000
MAYPYE,-1000
JUNPYE,-1000
JULPYE,-1000
AUGPYE,-1000
SEPPYE,-1000
OCTPYE,-1000
NOVPYE,-1000
DECPYE,-1000
JANPYH,-430
FEBPYH,-430
MARPYH,-430
APRPYH,-430
MAYPYH,-430
JUNPYH,-430
JULPYH,-430
AUGPYH,-430
SEPPYH,-430
OCTPYH,-430
NOVPYH,-430
DECPYH,-430
JANPYJ,900
FEBPYJ,900
MARPYJ,900
APRPYJ,900
MAYPYJ,900
JUNPYJ,900
JULPYJ,900
AUGPYJ,900
SEPPYJ,900
OCTPYJ,900
NOVPYJ,900
DECPYJ,900
JANPYY,700
FEBPYY,700
MARPYY,700
APRPYY,700
MAYPYY,700
JUNPYY,700
JULPYY,700
AUGPYY,700
SEPPYY,700
OCTPYY,700
NOVPYY,700
DECPYY,700
JANPZB,200
FEBPZB,200
MARPZB,200
APRPZB,200
MAYPZB,200
JUNPZB,200
JULPZB,200
AUGPZB,200
SEPPZB,200
OCTPZB,200
NOVPZB,200
DECPZB,200
JANPZE,0
FEBPZE,0
MARPZE,0
APRPZE,0
MAYPZE,100
JUNPZE,100
JULPZE,100
AUGPZE,100
SEPPZE,100
OCTPZE,100
NOVPZE,0
DECPZE,0
JANPZH,500
FEBPZH,500
MARPZH,500
APRPZH,500
MAYPZH,500
JUNPZH,500
JULPZH,500
AUGPZH,500
SEPPZH,500
OCTPZH,500
NOVPZH,500
DECPZH,500
JANPZI,800
FEBPZI,800
MARPZI,800
APRPZI,800
MAYPZI,800
JUNPZI,800
JULPZI,800
AUGPZI,800
SEPPZI,800
OCTPZI,800
NOVPZI,800
DECPZI,800
JANPZO,-430
FEBPZO,-430
MARPZO,-430
APRPZO,-430
MAYPZO,-430
JUNPZO,-430
JULPZO,-430
AUGPZO,-430
SEPPZO,-430
OCTPZO,-430
NOVPZO,-430
DECPZO,-430
JANPZU,300
FEBPZU,300
MARPZU,300
APRPZU,300
MAYPZU,300
JUNPZU,300
JULPZU,300
AUGPZU,300
SEPPZU,300
OCTPZU,300
NOVPZU,300
DECPZU,300
AUGPZY,200
SEPPZY,200
JANQAI,100
FEBQAI,100
MARQAI,100
DECQAI,100
JUNQAQ,200
JULQAQ,200
SEPQAQ,200
JANQAR,100
FEBQAR,100
MARQAR,100
APRQAR,200
MAYQAR,200
JUNQAR,200
JULQAR,200
AUGQAR,200
SEPQAR,200
OCTQAR,200
NOVQAR,100
DECQAR,100
JANQBC,-700
FEBQBC,-700
MARQBC,-700
APRQBC,-700
MAYQBC,-700
JUNQBC,-700
JULQBC,-700
AUGQBC,-700
SEPQBC,-700
OCTQBC,-700
NOVQBC,-700
DECQBC,-700
JANQBM,100
FEBQBM,100
MARQBM,100
APRQBM,200
MAYQBM,200
JUNQBM,200
JULQBM,200
AUGQBM,200
SEPQBM,200
OCTQBM,200
JANQCU,-300
FEBQCU,-300
MARQCU,-300
APRQCU,-300
MAYQCU,-300
JUNQCU,-300
NOVQCU,-300
DECQCU,-300
JANQDH,100
FEBQDH,100
MARQDH,100
APRQDH,100
MAYQDH,100
JUNQDH,100
JULQDH,100
AUGQDH,100
SEPQDH,100
OCTQDH,100
NOVQDH,0
DECQDH,100
